Rank	Time	Wind	Name	Country	Birthdate	City	Date
1011	10.01	+1.1	Wilfried Koffi	CIV	24.09.89	Tempe	09.04.2016
1011	10.01	0.0	Cejhae Greene	ANT	06.10.95	Athens	30.04.2016
1011	10.01	+1.0	Kemar Bailey-Cole	JAM	10.01.92	Kingston	07.05.2016
1011	10.01	+0.8	Femi Ogunode	QAT	31.01.91	Samor&iacute;n	04.06.2016
1011	10.01	+0.2	Asafa Powell	JAM	23.11.82	Atlanta	04.06.2016
1011	10.01	+1.8	Yoshihide Kiryu	JPN	15.12.95	Hiratsuka	11.06.2016
1011	10.01	+1.8	Aaron Brown	CAN	27.05.92	Montverde	11.06.2016
1011	10.01	+1.0	Akani Simbine	RSA	21.09.93	Kingston	11.06.2016
1011	10.01	+0.4	Nickel Ashmeade	JAM	07.04.90	Kingston	01.07.2016
1011	10.01	+2.0	Tyson Gay	USA	09.08.82	Eugene	03.07.2016
1011	10.01	+1.9	Richard Kilty	GBR	01.09.89	Hexham	16.07.2016
1011	10.01	+1.8	Julian Reus	GER	29.04.88	Mannheim	29.07.2016
1011	10.01	+0.8	Justin Gatlin	USA	10.02.82	Rio de Janeiro	13.08.2016
1011	10.01	0.0	Yohan Blake	JAM	26.12.89	Rio de Janeiro	14.08.2016
1011	10.01	+0.2	Trayvon Bromell	USA	10.07.95	Rio de Janeiro	14.08.2016
1011	10.01	+0.2	Chijindu Ujah	GBR	05.03.94	Rio de Janeiro	14.08.2016
1011	10.01	+0.5	Ben Youssef Meit&eacute;	CIV	11.11.86	Lausanne	25.08.2016
1011	10.01	-0.1	Churandy Martina	NED	03.07.84	Saint-Denis	27.08.2016
1011	10.01	+1.5	Asafa Powell	JAM	23.11.82	Zagreb	06.09.2016
1011	10.01	+0.2	Andre De Grasse	CAN	10.11.94	Oslo	15.06.2017
1011	10.01	+0.2	Jaylen Bacon	USA	05.08.96	Sacramento	22.06.2017
1011	10.01	-0.3	Ben Youssef Meit&eacute;	CIV	11.11.86	Rabat	16.07.2017
1011	10.01	-0.1	Christian Coleman	USA	06.03.96	London	04.08.2017
1011	10.01	-0.8	Akani Simbine	RSA	21.09.93	London	05.08.2017
1011	10.01	0.0	Ronnie Baker	USA	15.10.93	Z&uuml;rich	24.08.2017
1133	10.02	+2.0	Charles Greene	USA	21.03.45	Ciudad de M&eacute;xico	13.10.1968
1133	10.02	+1.0	James Sanford	USA	27.12.57	Westwood	11.05.1980
1133	10.02	+1.8	Robson Caetano da Silva	BRA	04.09.64	La Habana	27.09.1986
1133	10.02	+0.1	Frank Fredericks	RSA	02.10.67	Provo	27.05.1989
1133	10.02	+1.3	Linford Christie	GBR	02.04.60	Auckland	28.01.1990
1133	10.02	+0.4	Carl Lewis	USA	01.07.61	New York City	20.07.1991
1133	10.02	+1.3	Frank Fredericks	NAM	02.10.67	Tokyo	25.08.1991
1133	10.02	+0.5	Frank Fredericks	NAM	02.10.67	Barcelona	01.08.1992
1133	10.02	0.0	Leroy Burrell	USA	21.02.67	Z&uuml;rich	04.08.1993
1133	10.02	+0.3	Carl Lewis	USA	01.07.61	Stuttgart	15.08.1993
1133	10.02	+0.3	Carl Lewis	USA	01.07.61	Stuttgart	15.08.1993
1133	10.02	+0.3	Bruny Surin	CAN	12.07.67	Stuttgart	15.08.1993
1133	10.02	+0.2	Linford Christie	GBR	02.04.60	Victoria	22.08.1994
1133	10.02	+1.0	Linford Christie	GBR	02.04.60	Berlin	30.08.1994
1133	10.02	+0.8	Linford Christie	GBR	02.04.60	Tokyo	15.09.1994
1133	10.02	-0.1	Deji Aliu	NGR	22.11.75	Bauchi	18.03.1995
1133	10.02	+0.6	Bruny Surin	CAN	12.07.67	Tokyo	15.09.1995
1133	10.02	+0.3	Jeff Williams	USA	31.12.65	Atlanta	14.06.1996
1133	10.02	+0.6	Tim Harden	USA	27.01.74	Atlanta	15.06.1996
1133	10.02	+1.1	Jon Drummond	USA	09.09.68	Atlanta	15.06.1996
1133	10.02	+1.2	Frank Fredericks	NAM	02.10.67	Tokyo	16.09.1996
1133	10.02	+1.7	Michael Green	JAM	07.11.70	Knoxville	11.04.1997
1133	10.02	+1.0	Tim Montgomery	USA	28.01.75	Lausanne	02.07.1997
1133	10.02	+0.6	Dennis Mitchell	USA	20.02.66	Stockholm	07.07.1997
1133	10.02	+0.2	Ato Boldon	TTO	30.12.73	Ath&iacute;nai	03.08.1997
1133	10.02	0.0	Donovan Bailey	CAN	16.12.67	Paris	29.07.1998
1133	10.02	+0.7	Frank Fredericks	NAM	02.10.67	Monaco	08.08.1998
1133	10.02	+0.1	Frank Fredericks	NAM	02.10.67	Ath&iacute;nai	16.06.1999
1133	10.02	+0.8	Brian Lewis	USA	05.12.74	Eugene	25.06.1999
1133	10.02	-0.3	Jason Gardener	GBR	18.09.75	Lausanne	02.07.1999
1133	10.02	-0.3	Ato Boldon	TTO	30.12.73	Lausanne	02.07.1999
1133	10.02	-0.6	Bruny Surin	CAN	12.07.67	London	07.08.1999
1133	10.02	-0.7	Obadele Thompson	BAR	30.03.76	Z&uuml;rich	11.08.1999
1133	10.02	+0.2	Tim Harden	USA	27.01.74	Sevilla	22.08.1999
1133	10.02	+0.7	Brian Lewis	USA	05.12.74	Roma	30.06.2000
1133	10.02	-1.0	Brian Lewis	USA	05.12.74	Z&uuml;rich	11.08.2000
1133	10.02	+1.1	Francis Obikwelu	NGR	22.11.78	Lausanne	04.07.2001
1133	10.02	+2.0	Nobuharu Asahara	JPN	21.06.72	Oslo	13.07.2001
1133	10.02	+1.9	John Capel	USA	27.11.78	R&eacute;thymno	06.07.2003
1133	10.02	+0.6	Kim Collins	SKN	05.04.76	Saint-Denis	24.08.2003
1133	10.02	+0.8	Asafa Powell	JAM	23.11.82	Bruxelles	05.09.2003
1133	10.02	-1.6	Maurice Greene	USA	23.07.74	Walnut	18.04.2004
1133	10.02	+0.4	Francis Obikwelu	POR	22.11.78	Lausanne	06.07.2004
1133	10.02	0.0	John Capel	USA	27.11.78	Sacramento	11.07.2004
1133	10.02	-0.1	Abdul Aziz Zakari	GHA	02.09.76	Ath&iacute;nai	21.08.2004
1133	10.02	+0.8	Shawn Crawford	USA	14.01.78	Ath&iacute;nai	21.08.2004
1133	10.02	+0.2	Kim Collins	SKN	05.04.76	Ath&iacute;nai	22.08.2004
1133	10.02	+1.8	Abdul Aziz Zakari	GHA	02.09.76	Lausanne	05.07.2005
1133	10.02	+1.9	Mark Jelks	USA	10.04.84	Salamanca	06.07.2005
1133	10.02	+1.9	Darrel Brown	TTO	11.10.84	Nassau	09.07.2005
1133	10.02	+1.9	Marc Burns	TTO	07.01.83	Nassau	09.07.2005
1133	10.02	-0.3	Asafa Powell	JAM	23.11.82	London	22.07.2005
1133	10.02	+0.1	Abdul Aziz Zakari	GHA	02.09.76	Oslo	29.07.2005
1133	10.02	-0.9	Shawn Crawford	USA	14.01.78	Oslo	02.06.2006
1133	10.02	0.0	Shawn Crawford	USA	14.01.78	Roma	14.07.2006
1133	10.02	+1.7	Marc Burns	TTO	07.01.83	Port of Spain	05.08.2006
1133	10.02	0.0	Marcus Brunson	USA	24.04.78	Rieti	27.08.2006
1133	10.02	0.0	Asafa Powell	JAM	23.11.82	Warszawa	30.08.2006
1133	10.02	+0.9	Francis Obikwelu	POR	22.11.78	Stuttgart	09.09.2006
1133	10.02	+1.3	Darrel Brown	TTO	11.10.84	Kingston	05.05.2007
1133	10.02	+1.8	Trindon Holliday	USA	27.04.86	Sacramento	06.06.2007
1133	10.02	+0.5	Derrick Atkins	BAH	05.01.84	Roma	13.07.2007
1133	10.02	+1.8	Clement Campbell	JAM	19.02.75	Zaragoza	28.07.2007
1133	10.02	-0.8	Tyson Gay	USA	09.08.82	London	03.08.2007
1133	10.02	+0.8	Derrick Atkins	BAH	05.01.84	Osaka	25.08.2007
1133	10.02	0.0	Tyson Gay	USA	09.08.82	Shanghai	28.09.2007
1133	10.02	+1.4	Darrel Brown	TTO	11.10.84	Ad-Dawhah	09.05.2008
1133	10.02	+1.6	Walter Dix	USA	31.01.86	Eugene	28.06.2008
1133	10.02	+1.6	Leroy Dixon	USA	20.06.83	Eugene	28.06.2008
1133	10.02	-0.5	Jaysuma Saidy Ndure	NOR	01.01.84	London	25.07.2008
1133	10.02	0.0	Nesta Carter	JAM	10.11.85	Monaco	29.07.2008
1133	10.02	0.0	Derrick Atkins	BAH	05.01.84	Monaco	29.07.2008
1133	10.02	-0.1	Asafa Powell	JAM	23.11.82	Beijing	15.08.2008
1133	10.02	+0.1	Darvis Patton	USA	04.12.77	Kingston	02.05.2009
1133	10.02	+0.1	Daniel Bailey	ANT	09.09.86	Kingston	02.05.2009
1133	10.02	-0.1	Rae Edwards	USA	07.05.81	Hengelo	01.06.2009
1133	10.02	-0.2	Michael Frater	JAM	06.10.82	Kingston	27.06.2009
1133	10.02	+0.1	Daniel Bailey	ANT	09.09.86	Berlin	15.08.2009
1133	10.02	+1.1	Christophe Lemaitre	FRA	11.06.90	Bergen	19.06.2010
1133	10.02	-0.1	Tyson Gay	USA	09.08.82	Stockholm	06.08.2010
1133	10.02	-0.4	Tyson Gay	USA	09.08.82	London	13.08.2010
1133	10.02	+1.0	Travis Padgett	USA	13.12.86	Clermont	04.06.2011
1133	10.02	+1.3	Ivory Williams	USA	02.05.85	Eugene	04.06.2011
1133	10.02	+0.1	Walter Dix	USA	31.01.86	Rieti	10.09.2011
1133	10.02	-0.4	Asafa Powell	JAM	23.11.82	Shanghai	19.05.2012
1133	10.02	+1.4	Andrew Riley	JAM	09.06.88	Des Moines	06.06.2012
1133	10.02	+1.8	Trell Kimmons	USA	13.07.85	Eugene	24.06.2012
1133	10.02	+1.0	Michael Frater	JAM	06.10.82	Kingston	29.06.2012
1133	10.02	+2.0	Dwain Chambers	GBR	05.04.78	London	04.08.2012
1133	10.02	+1.0	Richard Thompson	TTO	07.06.85	London	05.08.2012
1133	10.02	-0.1	Jimmy Vicaut	FRA	27.02.92	Lausanne	23.08.2012
1133	10.02	-0.4	Ryan Bailey	USA	13.04.89	Zagreb	04.09.2012
1133	10.02	+0.8	Jimmy Vicaut	FRA	27.02.92	Roma	06.06.2013
1133	10.02	+1.9	Ramon Gittens	BAR	20.07.87	Montverde	08.06.2013
1133	10.02	+1.5	Warren Weir	JAM	31.10.89	Kingston	08.06.2013
1133	10.02	-0.5	Kemar Bailey-Cole	JAM	10.01.92	Kingston	21.06.2013
1133	10.02	+2.0	Kemar Hyman	CAY	11.10.89	La Chaux-de-Fonds	07.07.2013
1133	10.02	-0.2	Kemar Bailey-Cole	JAM	10.01.92	Moskva	10.08.2013
1133	10.02	-0.3	Keston Bledman	TTO	08.03.88	Moskva	10.08.2013
1133	10.02	-0.3	Kemar Bailey-Cole	JAM	10.01.92	Z&uuml;rich	29.08.2013
1133	10.02	+0.9	Trayvon Bromell	USA	10.07.95	Austin	28.03.2014
1133	10.02	+1.4	Akani Simbine	RSA	21.09.93	Pretoria	12.04.2014
1133	10.02	+1.0	Alonso Edward	PAN	08.12.89	Clermont	26.04.2014
1133	10.02	-3.5	Justin Gatlin	USA	10.02.82	Tokyo	11.05.2014
1133	10.02	+0.4	Nesta Carter	JAM	10.11.85	Roma	05.06.2014
1133	10.02	+0.6	Yohan Blake	JAM	26.12.89	Kingston	07.06.2014
1133	10.02	-0.6	Richard Thompson	TTO	07.06.85	Oslo	11.06.2014
1133	10.02	+1.8	Dentarius Locke	USA	12.12.89	Eugene	13.06.2014
1133	10.02	-0.3	Nickel Ashmeade	JAM	07.04.90	Kingston	27.06.2014
1133	10.02	+0.6	Asafa Powell	JAM	23.11.82	Bel&eacute;m	10.08.2014
1133	10.02	+0.2	Femi Ogunode	QAT	31.01.91	Incheon	28.09.2014
1133	10.02	-0.1	Trayvon Bromell	USA	10.07.95	Austin	27.03.2015
1133	10.02	-0.1	Trayvon Bromell	USA	10.07.95	Austin	28.03.2015
1133	10.02	+0.7	Trayvon Bromell	USA	10.07.95	Waco	18.04.2015
1133	10.02	-0.7	Jimmy Vicaut	FRA	27.02.92	Tourcoing	24.05.2015
1133	10.02	+1.5	Nesta Carter	JAM	10.11.85	Eugene	30.05.2015
1133	10.02	+0.1	Asafa Powell	JAM	23.11.82	Montreuil	09.06.2015
1133	10.02	+1.7	Charles Silmon	USA	04.07.91	Eugene	25.06.2015
1133	10.02	+1.3	Nesta Carter	JAM	10.11.85	Saint-Denis	04.07.2015
1133	10.02	+0.6	Keston Bledman	TTO	08.03.88	Sotteville-l&egrave;s-Rouen	06.07.2015
1133	10.02	-1.1	Justin Gatlin	USA	10.02.82	Sz&eacute;kesfeh&eacute;rv&aacute;r	07.07.2015
1133	10.02	-0.3	Kemar Bailey-Cole	JAM	10.01.92	London	24.07.2015
1133	10.02	-1.2	Kim Collins	SKN	05.04.76	London	24.07.2015
1133	10.02	-0.3	Ramon Gittens	BAR	20.07.87	Beijing	22.08.2015
1133	10.02	+0.9	Akani Simbine	RSA	21.09.93	Beijing	23.08.2015
1133	10.02	-0.4	Mike Rodgers	USA	24.04.85	Bruxelles	11.09.2015
1133	10.02	-0.4	Justin Gatlin	USA	10.02.82	Kawasaki	08.05.2016
1133	10.02	+1.8	Clayton Vaughn	USA	15.05.92	Montverde	11.06.2016
1133	10.02	+0.4	Asafa Powell	JAM	23.11.82	Kingston	01.07.2016
1133	10.02	+0.7	Jevaughn Minzie	JAM	20.07.95	Kingston	01.07.2016
1133	10.02	+1.7	Clayton Vaughn	USA	15.05.92	Eugene	03.07.2016
1133	10.02	+0.4	Jimmy Vicaut	FRA	27.02.92	London	22.07.2016
1133	10.02	-0.3	Andre De Grasse	CAN	10.11.94	Houston	23.07.2016
1133	10.02	+0.4	Mike Rodgers	USA	24.04.85	Kingston	20.05.2017
1133	10.02	+0.3	Jimmy Vicaut	FRA	27.02.92	Marseille	03.06.2017
1133	10.02	+1.6	Jaylen Bacon	USA	05.08.96	Eugene	07.06.2017
1133	10.02	+1.6	Senoj-Jay Givans	JAM	30.12.93	Eugene	07.06.2017
1133	10.02	-0.2	Chijindu Ujah	GBR	05.03.94	Roma	08.06.2017
1133	10.02	+1.5	Ramil Guliyev	TUR	29.05.90	Turku	13.06.2017
1133	10.02	+0.2	Chijindu Ujah	GBR	05.03.94	Oslo	15.06.2017
1133	10.02	+0.2	Christopher Belcher	USA	29.01.94	Sacramento	22.06.2017
1133	10.02	+1.5	Ronnie Baker	USA	15.10.93	Sacramento	22.06.2017
1133	10.02	-1.4	Christian Coleman	USA	06.03.96	Sacramento	23.06.2017
1133	10.02	+0.3	Chijindu Ujah	GBR	05.03.94	London	09.07.2017
1133	10.02	+0.7	Akani Simbine	RSA	21.09.93	Monaco	21.07.2017
1133	10.02	+0.7	Chijindu Ujah	GBR	05.03.94	Monaco	21.07.2017
1133	10.02	0.0	Ben Youssef Meit&eacute;	CIV	11.11.86	London	04.08.2017
1133	10.02	+0.2	Yohan Blake	JAM	26.12.89	Bruxelles	01.09.2017
1281	10.03	+0.9	Jim Hines	USA	10.09.46	Sacramento	20.06.1968
1281	10.03	+1.7	Silvio Leonard	CUB	20.09.55	La Habana	13.09.1977
1281	10.03	+1.6	James Sanford	USA	27.12.57	El Paso	19.04.1980
1281	10.03	+1.9	Stanley Floyd	USA	23.06.61	Provo	05.06.1982
1281	10.03	+1.6	Mel Lattany	USA	10.08.59	Z&uuml;rich	24.08.1983
1281	10.03	+1.7	Linford Christie	GBR	02.04.60	Budapest	06.07.1987
1281	10.03	-1.3	Carl Lewis	USA	01.07.61	Roma	30.08.1987
1281	10.03	+0.4	Joe DeLoach	USA	05.06.67	Eugene	04.06.1988
1281	10.03	+0.9	Dennis Mitchell	USA	20.02.66	Lausanne	24.06.1988
1281	10.03	+1.0	Leroy Burrell	USA	21.02.67	Waco	20.05.1989
1281	10.03	+1.0	Leroy Burrell	USA	21.02.67	Houston	16.06.1989
1281	10.03	+0.8	Dennis Mitchell	USA	20.02.66	Houston	16.06.1989
1281	10.03	0.0	Dennis Mitchell	USA	20.02.66	Lausanne	27.06.1989
1281	10.03	0.0	Raymond Stewart	JAM	18.03.65	Lausanne	27.06.1989
1281	10.03	+0.8	Dennis Mitchell	USA	20.02.66	Linz	05.07.1991
1281	10.03	+0.2	Chidi Imoh	NGR	27.08.63	Lagos	01.08.1991
1281	10.03	+1.1	Raymond Stewart	JAM	18.03.65	Tokyo	25.08.1991
1281	10.03	+0.2	Olapade Adeniken	NGR	19.08.69	El Paso	11.04.1992
1281	10.03	+1.5	Andre Cason	USA	20.01.69	Villeneuve d'Ascq	02.07.1993
1281	10.03	0.0	Linford Christie	GBR	02.04.60	Z&uuml;rich	04.08.1993
1281	10.03	+0.3	Frank Fredericks	NAM	02.10.67	Stuttgart	15.08.1993
1281	10.03	+1.7	Jon Drummond	USA	09.09.68	Rieti	05.09.1993
1281	10.03	+1.7	Linford Christie	GBR	02.04.60	Rieti	05.09.1993
1281	10.03	+1.8	Donovan Bailey	CAN	16.12.67	Duisburg	12.06.1994
1281	10.03	+0.2	Linford Christie	GBR	02.04.60	Linz	04.07.1994
1281	10.03	+1.2	Jon Drummond	USA	09.09.68	Lausanne	06.07.1994
1281	10.03	+1.2	Jon Drummond	USA	09.09.68	London	15.07.1994
1281	10.03	+0.5	Olapade Adeniken	NGR	19.08.69	Durham	13.08.1994
1281	10.03	-0.1	Linford Christie	GBR	02.04.60	Bruxelles	19.08.1994
1281	10.03	+1.7	Linford Christie	GBR	02.04.60	Berlin	30.08.1994
1281	10.03	-0.2	Bruny Surin	CAN	12.07.67	G&ouml;teborg	06.08.1995
1281	10.03	+1.0	Bruny Surin	CAN	12.07.67	G&ouml;teborg	06.08.1995
1281	10.03	+1.0	Ato Boldon	TTO	30.12.73	G&ouml;teborg	06.08.1995
1281	10.03	-1.0	Linford Christie	GBR	02.04.60	Z&uuml;rich	16.08.1995
1281	10.03	+0.1	Frank Fredericks	NAM	02.10.67	Johannesburg	23.09.1995
1281	10.03	+1.8	Brian Lewis	USA	05.12.74	Modesto	11.05.1996
1281	10.03	+0.6	Ato Boldon	TTO	30.12.73	Westwood	19.05.1996
1281	10.03	+0.4	Olapade Adeniken	NGR	19.08.69	Moskva	07.06.1996
1281	10.03	+0.6	Carl Lewis	USA	01.07.61	Atlanta	15.06.1996
1281	10.03	+0.7	Bruny Surin	CAN	12.07.67	Paris	28.06.1996
1281	10.03	+0.1	Linford Christie	GBR	02.04.60	Atlanta	26.07.1996
1281	10.03	+1.3	Davidson Ezinwa	NGR	22.11.71	Atlanta	26.07.1996
1281	10.03	+0.2	Donovan Bailey	CAN	16.12.67	K&ouml;ln	16.08.1996
1281	10.03	+0.4	Dennis Mitchell	USA	20.02.66	Bruxelles	23.08.1996
1281	10.03	0.0	Percival Spencer	JAM	24.02.75	Austin	05.04.1997
1281	10.03	+0.2	Michael Marsh	USA	04.08.67	Indianapolis	13.06.1997
1281	10.03	+0.2	Jon Drummond	USA	09.09.68	Indianapolis	13.06.1997
1281	10.03	-2.1	Donovan Bailey	CAN	16.12.67	Abbotsford	19.07.1997
1281	10.03	+0.5	Brian Lewis	USA	05.12.74	New Orleans	19.06.1998
1281	10.03	+1.6	Bernard Williams	USA	19.01.78	New Orleans	19.06.1998
1281	10.03	0.0	Frank Fredericks	NAM	02.10.67	Oslo	09.07.1998
1281	10.03	+0.8	Eric Nkansah	GHA	12.12.74	Leverkusen	09.08.1998
1281	10.03	-0.6	Obadele Thompson	BAR	30.03.76	Z&uuml;rich	12.08.1998
1281	10.03	-0.2	Tim Harden	USA	27.01.74	Johannesburg	11.09.1998
1281	10.03	-0.1	Matthew Shirvington	AUS	25.10.78	Kuala Lumpur	17.09.1998
1281	10.03	-0.1	Coby Miller	USA	19.10.76	Tempe	10.04.1999
1281	10.03	+1.6	John Capel	USA	27.11.78	Boise	05.06.1999
1281	10.03	+0.4	Brian Lewis	USA	05.12.74	Lausanne	02.07.1999
1281	10.03	+1.6	Tim Montgomery	USA	28.01.75	Atlanta	20.05.2000
1281	10.03	+1.2	Bernard Williams	USA	19.01.78	Durham	03.06.2000
1281	10.03	+0.4	Brian Lewis	USA	05.12.74	Sacramento	14.07.2000
1281	10.03	+0.7	Deji Aliu	NGR	22.11.75	Ath&iacute;nai	10.06.2002
1281	10.03	+0.4	Bernard Williams	USA	19.01.78	Saint-Denis	05.07.2002
1281	10.03	+2.0	Francis Obikwelu	POR	22.11.78	Paris	14.09.2002
1281	10.03	0.0	Nicolas Macrozonaris	CAN	22.08.80	Ciudad de M&eacute;xico	03.05.2003
1281	10.03	+1.8	Shingo Suetsugu	JPN	02.06.80	Mito	05.05.2003
1281	10.03	0.0	Deji Aliu	NGR	22.11.75	Tr&iacute;kala	24.06.2003
1281	10.03	+0.6	Leonard Myles-Mills	GHA	09.05.73	Abuja	12.10.2003
1281	10.03	-0.4	Justin Gatlin	USA	10.02.82	Sacramento	10.07.2004
1281	10.03	+0.1	Asafa Powell	JAM	23.11.82	London	30.07.2004
1281	10.03	+0.1	Leonard Scott	USA	19.01.80	London	30.07.2004
1281	10.03	+1.4	Maurice Greene	USA	23.07.74	Fort-de-France	30.04.2005
1281	10.03	-1.3	Leonard Scott	USA	19.01.80	Carson	22.05.2005
1281	10.03	+1.6	Michael Frater	JAM	06.10.82	Ath&iacute;nai	14.06.2005
1281	10.03	+1.8	Justin Gatlin	USA	10.02.82	Lausanne	05.07.2005
1281	10.03	+0.5	Leonard Scott	USA	19.01.80	R&eacute;thymno	10.07.2005
1281	10.03	+0.2	Asafa Powell	JAM	23.11.82	Melbourne	20.03.2006
1281	10.03	+0.9	Asafa Powell	JAM	23.11.82	Melbourne	20.03.2006
1281	10.03	+1.6	Marcus Brunson	USA	24.04.78	Oslo	02.06.2006
1281	10.03	-0.4	Francis Obikwelu	POR	22.11.78	Ath&iacute;nai	03.07.2006
1281	10.03	+0.4	Marcus Brunson	USA	24.04.78	Shanghai	23.09.2006
1281	10.03	+0.7	Usain Bolt	JAM	21.08.86	R&eacute;thymno	18.07.2007
1281	10.03	0.0	Michael Frater	JAM	06.10.82	Rieti	09.09.2007
1281	10.03	+1.8	Usain Bolt	JAM	21.08.86	Spanish Town	08.03.2008
1281	10.03	+0.6	Samuel Francis	QAT	27.03.87	Sofia	30.06.2008
1281	10.03	-1.1	Churandy Martina	AHO	03.07.84	Madrid	05.07.2008
1281	10.03	+1.6	Simeon Williamson	GBR	16.01.86	Birmingham	12.07.2008
1281	10.03	+1.2	Marc Burns	TTO	07.01.83	R&eacute;thymno	14.07.2008
1281	10.03	+0.3	Darvis Patton	USA	04.12.77	Beijing	16.08.2008
1281	10.03	0.0	Darvis Patton	USA	04.12.77	Beijing	16.08.2008
1281	10.03	+1.4	Daniel Bailey	ANT	09.09.86	Berlin	14.06.2009
1281	10.03	0.0	Andrew Hinds	BAR	25.04.84	Bridgetown	20.06.2009
1281	10.03	+0.5	Aaron Armstrong	TTO	14.10.77	Port of Spain	20.06.2009
1281	10.03	+1.1	Asafa Powell	JAM	23.11.82	Kingston	27.06.2009
1281	10.03	+0.4	Mike Rodgers	USA	24.04.85	Roma	10.07.2009
1281	10.03	0.0	Ivory Williams	USA	02.05.85	Luzern	15.07.2009
1281	10.03	+0.7	Marcus Rowland	USA	11.03.90	Port of Spain	31.07.2009
1281	10.03	+0.1	Usain Bolt	JAM	21.08.86	Berlin	15.08.2009
1281	10.03	+1.6	Churandy Martina	AHO	03.07.84	El Paso	10.04.2010
1281	10.03	+0.6	Christophe Lemaitre	FRA	11.06.90	Franconville	23.05.2010
1281	10.03	+1.7	Keston Bledman	TTO	08.03.88	Port of Spain	26.06.2010
1281	10.03	+1.2	Steve Mullings	JAM	29.11.82	Lappeenranta	15.07.2010
1281	10.03	+1.0	J-Mee Samuels	USA	20.05.87	Nottwil	08.08.2010
1281	10.03	+2.0	Maurice Mitchell	USA	22.02.89	Durham	23.04.2011
1281	10.03	+0.3	Mike Rodgers	USA	24.04.85	Daegu	12.05.2011
1281	10.03	+1.4	Mike Rodgers	USA	24.04.85	Eugene	24.06.2011
1281	10.03	+1.0	Christophe Lemaitre	FRA	11.06.90	Monaco	22.07.2011
1281	10.03	+0.1	Richard Thompson	TTO	07.06.85	Zagreb	13.09.2011
1281	10.03	+1.8	Lerone Clarke	JAM	02.10.81	Kingston	05.05.2012
1281	10.03	+1.3	Maurice Mitchell	USA	22.02.89	Des Moines	06.06.2012
1281	10.03	+0.7	Walter Dix	USA	31.01.86	Eugene	23.06.2012
1281	10.03	+1.6	Ryan Bailey	USA	13.04.89	Eugene	23.06.2012
1281	10.03	+1.4	Rondel Sorrillo	TTO	21.01.86	Port of Spain	23.06.2012
1281	10.03	0.0	Justin Gatlin	USA	10.02.82	Saint-Denis	06.07.2012
1281	10.03	-1.2	Tyson Gay	USA	09.08.82	London	13.07.2012
1281	10.03	0.0	Nickel Ashmeade	JAM	07.04.90	Linz	20.08.2012
1281	10.03	+0.3	Kim Collins	SKN	05.04.76	Bruxelles	07.09.2012
1281	10.03	+0.3	Nickel Ashmeade	JAM	07.04.90	Bruxelles	07.09.2012
1281	10.03	+0.2	Nesta Carter	JAM	10.11.85	Kingston	04.05.2013
1281	10.03	+1.7	Charles Silmon	USA	04.07.91	Austin	23.05.2013
1281	10.03	-0.2	Usain Bolt	JAM	21.08.86	Kingston	21.06.2013
1281	10.03	-0.2	Nickel Ashmeade	JAM	07.04.90	Kingston	21.06.2013
1281	10.03	+0.8	James Dasaolu	GBR	05.09.87	Birmingham	30.06.2013
1281	10.03	+1.7	Churandy Martina	NED	03.07.84	Lausanne	04.07.2013
1281	10.03	+0.2	Kim Collins	SKN	05.04.76	London	26.07.2013
1281	10.03	+0.6	Jimmy Vicaut	FRA	27.02.92	Bruxelles	06.09.2013
1281	10.03	+1.5	Gerald Phiri	ZAM	06.10.88	Clermont	10.05.2014
1281	10.03	+1.5	Julian Forte	JAM	01.07.93	Kingston	17.05.2014
1281	10.03	0.0	Mike Rodgers	USA	24.04.85	Beijing	21.05.2014
1281	10.03	+1.4	Keston Bledman	TTO	08.03.88	Port of Spain	21.06.2014
1281	10.03	+0.7	Jimmy Vicaut	FRA	27.02.92	Braunschweig	21.06.2014
1281	10.03	-0.1	James Dasaolu	GBR	05.09.87	Lausanne	03.07.2014
1281	10.03	+1.4	Kemar Bailey-Cole	JAM	10.01.92	Glasgow	11.07.2014
1281	10.03	+0.3	James Dasaolu	GBR	05.09.87	Glasgow	11.07.2014
1281	10.03	-0.1	James Dasaolu	GBR	05.09.87	Marrakesh	13.09.2014
1281	10.03	+0.9	Kim Collins	SKN	05.04.76	Ad-Dawhah	15.05.2015
1281	10.03	+0.9	Senoj-Jay Givans	JAM	30.12.93	Eugene	10.06.2015
1281	10.03	+1.8	Antoine Adams	SKN	31.08.88	Basseterre	13.06.2015
1281	10.03	+1.4	Mike Rodgers	USA	24.04.85	Lausanne	09.07.2015
1281	10.03	+1.4	Keston Bledman	TTO	08.03.88	Lausanne	09.07.2015
1281	10.03	-0.3	Jimmy Vicaut	FRA	27.02.92	Monaco	17.07.2015
1281	10.03	-0.1	Jak Ali Harvey	TUR	05.04.89	Bellinzona	21.07.2015
1281	10.03	-0.1	Su Bingtian	CHN	29.08.89	Beijing	22.08.2015
1281	10.03	+1.1	Ameer Webb	USA	21.12.89	Tempe	09.04.2016
1281	10.03	+0.6	Isiah Young	USA	05.01.90	Gainesville	22.04.2016
1281	10.03	+0.6	Nickel Ashmeade	JAM	07.04.90	Gainesville	22.04.2016
1281	10.03	+1.1	Wayde van Niekerk	RSA	15.07.92	Pietersburg	29.04.2016
1281	10.03	+1.6	Nickel Ashmeade	JAM	07.04.90	Clermont	30.04.2016
1281	10.03	+1.0	Mike Rodgers	USA	24.04.85	Kingston	07.05.2016
